Unnamed: 0,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume,lang,loc,maintainability_index,operands_sum,operands_uniq,operators_sum,operators_uniq,pylint,tiobe,tiobe_compiler,tiobe_complexity,tiobe_coverage,tiobe_duplication,tiobe_fanout,tiobe_functional,tiobe_security,tiobe_standard,halstead_vocabulary
/humaneval-x/python/gpt-4/problem_18.py,46.936,2,0,0,0.098,13.5,3973.354,220.742,294.322,python,21,53.601,27,11,39,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4/problem_19.py,41.246,1,0,0,0.13,8.273,3224.92,179.162,389.826,python,17,54.883,28,22,48,13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,35
/humaneval-x/python/gpt-4/problem_20.py,24.224,4,1,0,0.243,16.8,12253.677,680.76,729.386,python,24,49.308,60,25,78,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,39
/humaneval-x/python/gpt-4/problem_21.py,26.716,4,1,0,0.118,14.438,5100.713,283.373,353.296,python,15,55.965,33,16,39,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_22.py,59.406,3,0,0,0.037,9.167,1026.667,57.037,112.0,python,3,74.84,11,6,17,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4/problem_23.py,61.039,1,0,0,0.016,3.75,174.401,9.689,46.507,python,3,77.782,5,4,9,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10
/humaneval-x/python/gpt-4/problem_24.py,70.478,3,1,0,0.064,10.0,1917.556,106.531,191.756,python,10,61.799,20,11,23,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4/problem_25.py,36.131,5,1,0,0.133,25.5,10158.038,564.335,398.354,python,19,53.226,36,12,46,17,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4/problem_26.py,37.552,7,1,0,0.147,19.0,8360.0,464.444,440.0,python,21,51.706,38,16,50,16,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,32
/humaneval-x/python/gpt-4/problem_27.py,52.059,4,0,0,0.069,9.5,1970.799,109.489,207.453,python,18,55.856,19,10,29,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4/problem_28.py,42.105,1,0,0,0.022,6.75,449.603,24.978,66.608,python,3,76.689,6,4,12,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4/problem_29.py,58.038,3,1,0,0.045,12.833,1731.041,96.169,134.886,python,4,71.549,14,6,19,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4/problem_30.py,72.325,3,0,0,0.023,9.0,632.775,35.154,70.308,python,3,76.256,8,4,11,9,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4/problem_31.py,19.186,4,0,0,0.081,17.188,4161.641,231.202,242.132,python,14,57.767,25,8,32,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4/problem_32.py,43.1,5,1,0,0.361,27.045,29260.987,1625.61,1081.919,python,28,46.514,85,33,103,21,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,54
/humaneval-x/python/gpt-4/problem_33.py,26.964,5,0,0,0.101,13.464,4097.354,227.631,304.313,python,13,57.64,29,14,35,13,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4/problem_34.py,57.778,1,0,0,0.023,3.75,259.457,14.414,69.189,python,7,68.547,9,6,11,5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11
/humaneval-x/python/gpt-4/problem_35.py,62.317,3,0,0,0.114,13.286,4558.755,253.264,343.132,python,12,58.302,31,14,42,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_36.py,15.077,4,0,0,0.11,12.688,4171.164,231.731,328.762,python,12,58.298,29,16,38,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_37.py,54.229,4,0,0,0.143,12.316,5295.789,294.211,430.0,python,19,53.128,36,19,50,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,32
/humaneval-x/python/gpt-4/problem_38.py,54.24,5,0,0,0.138,19.038,7871.119,437.284,413.433,python,10,59.193,33,13,53,15,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4/problem_39.py,25.472,6,0,0,0.239,25.833,18504.519,1028.029,716.304,python,34,45.794,62,18,80,15,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,33
/humaneval-x/python/gpt-4/problem_40.py,46.041,6,0,0,0.165,25.143,12460.698,692.261,495.596,python,27,49.098,44,14,57,16,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_41.py,83.102,1,0,0,0.014,8.75,360.579,20.032,41.209,python,3,78.149,5,2,8,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4/problem_42.py,72.984,2,0,0,0.023,8.75,599.658,33.314,68.532,python,3,76.468,7,4,11,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/gpt-4/problem_43.py,43.485,2,0,0,0.155,15.321,7115.051,395.281,464.386,python,15,55.402,39,14,61,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/gpt-4/problem_44.py,65.031,2,0,0,0.144,15.647,6744.118,374.673,431.015,python,17,54.443,38,17,49,14,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4/problem_45.py,84.036,1,0,0,0.013,5.0,190.196,10.566,38.039,python,3,78.393,5,3,7,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4/problem_46.py,49.482,2,0,0,0.161,16.579,8028.551,446.031,484.262,python,25,50.435,45,19,51,14,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,33
/humaneval-x/python/gpt-4/problem_47.py,50.796,2,0,0,0.162,14.026,6802.763,377.931,485.0,python,20,52.545,41,19,56,13,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,32
/humaneval-x/python/gpt-4/problem_48.py,67.473,1,0,0,0.053,10.0,1581.234,87.846,158.123,python,6,67.494,15,9,21,12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4/problem_49.py,74.219,2,1,0,0.047,6.75,946.226,52.568,140.182,python,7,66.265,15,10,18,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4/problem_50.py,58.759,2,0,0,0.059,8.556,1516.036,84.224,177.199,python,3,73.579,14,9,27,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4/problem_51.py,6.03,4,1,0,0.051,9.35,1437.386,79.855,153.731,python,7,65.715,17,10,18,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4/problem_52.py,82.051,2,0,0,0.031,6.429,591.429,32.857,92.0,python,3,75.573,10,7,13,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4/problem_53.py,82.353,1,0,0,0.02,9.333,548.896,30.494,58.81,python,3,77.068,7,3,10,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11
/humaneval-x/python/gpt-4/problem_54.py,48.99,2,1,0,0.059,7.917,1412.153,78.453,178.377,python,12,60.426,19,12,21,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4/problem_55.py,29.859,3,0,0,0.087,16.545,4324.036,240.224,261.343,python,12,59.13,28,11,29,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_56.py,31.655,4,0,0,0.053,13.357,2116.535,117.585,158.457,python,12,60.517,17,7,21,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4/problem_57.py,37.139,4,0,0,0.239,30.933,22221.222,1234.512,718.358,python,21,50.619,58,15,87,16,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4/problem_58.py,68.26,2,1,0,0.075,8.214,1845.447,102.525,224.663,python,15,57.61,23,14,26,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_59.py,29.569,5,0,0,0.116,21.273,7412.634,411.813,348.457,python,25,51.033,36,11,40,13,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_60.py,85.446,1,0,0,0.025,7.875,582.819,32.379,74.009,python,3,76.369,7,4,13,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4/problem_61.py,39.606,4,0,0,0.053,13.357,2116.535,117.585,158.457,python,12,60.517,17,7,21,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4/problem_62.py,64.463,2,0,0,0.034,7.5,761.844,42.325,101.579,python,4,72.546,10,6,16,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/gpt-4/problem_63.py,37.478,2,0,0,0.138,14.781,6114.637,339.702,413.675,python,23,51.704,43,16,44,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4/problem_64.py,26.945,0,0,0,0.418,22.5,28223.745,1567.986,1254.389,python,26,47.439,135,42,81,14,100.0,99.769,100.0,98.462,100.0,100.0,100.0,100.0,100.0,100.0,56
/humaneval-x/python/gpt-4/problem_65.py,56.45,1,0,0,0.114,12.8,4382.104,243.45,342.352,python,20,53.738,32,15,40,12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4/problem_66.py,36.105,3,0,0,0.116,12.0,4163.917,231.329,346.993,python,13,57.51,39,13,40,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4/problem_67.py,25.758,1,0,0,0.137,10.5,4327.878,240.438,412.179,python,15,55.899,42,20,42,10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_68.py,12.278,7,0,0,0.18,21.5,11604.796,644.711,539.758,python,19,52.033,43,15,67,15,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_69.py,43.743,7,0,0,0.191,29.423,16832.214,935.123,572.075,python,27,48.527,51,13,68,15,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4/problem_70.py,32.456,4,0,0,0.069,12.938,2696.959,149.831,208.461,python,21,54.381,23,8,28,9,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4/problem_71.py,39.961,3,1,0,0.157,16.656,7848.827,436.046,471.224,python,17,54.038,41,16,56,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4/problem_72.py,54.268,2,0,0,0.042,12.0,1501.173,83.399,125.098,python,9,64.23,12,6,18,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4/problem_73.py,11.316,3,0,0,0.171,18.0,9258.966,514.387,514.387,python,16,54.345,48,16,59,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4/problem_74.py,30.952,4,0,0,0.16,18.944,9088.294,504.905,479.734,python,20,52.309,31,9,80,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4/problem_75.py,27.022,8,0,0,0.269,25.143,20301.984,1127.888,807.465,python,33,45.443,66,21,89,16,100.0,86.901,100.0,12.673,100.0,100.0,100.0,100.0,100.0,100.0,37
/humaneval-x/python/gpt-4/problem_76.py,40.369,0,1,0,0.136,12.536,5103.547,283.53,407.121,python,25,51.232,39,14,51,9,100.0,99.769,100.0,98.462,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4/problem_77.py,43.783,3,0,0,0.136,13.846,5637.054,313.17,407.121,python,24,51.215,36,13,54,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4/problem_78.py,44.253,3,0,0,0.115,12.857,4421.214,245.623,343.872,python,21,52.994,36,14,39,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_79.py,44.018,1,0,0,0.058,7.273,1266.655,70.37,174.165,python,11,61.457,20,11,21,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4/problem_80.py,42.635,2,0,0,0.159,16.941,8065.392,448.077,476.082,python,22,51.698,48,17,50,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4/problem_81.py,6.25,15,0,0,0.249,18.286,13651.572,758.421,746.57,python,34,44.458,64,21,84,12,100.0,85.3,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,33
/humaneval-x/python/gpt-4/problem_82.py,24.888,3,0,0,0.15,16.714,7542.191,419.011,451.242,python,23,51.306,39,14,57,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_83.py,48.852,2,0,0,0.071,11.0,2339.328,129.963,212.666,python,16,57.166,22,9,29,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4/problem_84.py,49.174,2,0,0,0.077,6.286,1457.597,80.978,231.89,python,13,58.87,22,14,30,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4/problem_85.py,59.293,4,0,0,0.077,11.0,2533.537,140.752,230.322,python,12,59.38,22,13,27,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_86.py,47.111,8,1,0,0.268,22.182,17810.512,989.473,802.933,python,38,44.124,61,22,92,16,100.0,86.901,100.0,12.673,100.0,100.0,100.0,100.0,100.0,100.0,38
/humaneval-x/python/gpt-4/problem_87.py,49.737,4,0,0,0.102,11.143,3404.461,189.137,305.529,python,19,54.167,26,14,39,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_88.py,42.797,3,0,0,0.177,19.6,10378.591,576.588,529.52,python,19,52.629,42,15,67,14,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4/problem_89.py,33.382,6,0,0,0.16,14.615,7008.041,389.336,479.498,python,15,54.767,38,13,68,10,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4/problem_90.py,36.909,5,0,0,0.162,18.615,9047.189,502.622,486.006,python,28,48.947,44,13,62,11,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_91.py,35.93,3,1,0,0.109,8.75,2870.763,159.487,328.087,python,23,52.275,35,18,34,9,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4/problem_92.py,30.87,4,0,0,0.151,16.25,7341.624,407.868,451.792,python,15,55.217,40,16,53,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4/problem_93.py,39.718,7,0,0,0.165,14.143,6980.153,387.786,493.546,python,37,45.991,33,14,72,12,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_94.py,33.138,6,0,0,0.622,25.87,48244.445,2680.247,1864.911,python,37,42.083,140,46,172,17,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,63
/humaneval-x/python/gpt-4/problem_95.py,33.304,6,0,0,0.342,26.75,27406.453,1522.581,1024.54,python,21,49.27,107,28,83,14,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,42
/humaneval-x/python/gpt-4/problem_96.py,21.127,5,0,0,0.142,24.192,10327.684,573.76,426.899,python,24,50.802,37,13,50,17,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_97.py,52.239,1,0,0,0.103,7.941,2463.583,136.866,310.229,python,16,56.152,30,17,36,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_98.py,45.805,3,0,0,0.09,12.0,3256.965,180.942,271.414,python,17,55.715,22,11,38,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4/problem_99.py,55.906,4,1,0,0.125,10.25,3850.27,213.904,375.636,python,25,50.939,41,18,38,9,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4/problem_100.py,44.769,2,0,0,0.051,11.0,1682.179,93.454,152.925,python,12,60.894,16,8,20,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4/problem_101.py,71.742,1,1,0,0.05,5.95,899.855,49.992,151.236,python,11,61.887,17,10,20,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4/problem_102.py,41.391,2,0,0,0.049,11.429,1681.699,93.428,147.149,python,12,61.011,16,7,20,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4/problem_103.py,40.345,1,0,0,0.143,12.941,5536.942,307.608,427.855,python,20,53.061,40,17,49,11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4/problem_104.py,39.931,4,0,0,0.137,10.045,4122.078,229.004,410.343,python,13,56.865,34,22,46,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,35
/humaneval-x/python/gpt-4/problem_105.py,32.969,4,0,0,0.176,12.444,6577.389,365.411,528.54,python,20,52.014,56,27,44,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,39
/humaneval-x/python/gpt-4/problem_106.py,18.229,4,0,0,0.171,24.188,12428.354,690.464,513.834,python,19,52.586,43,16,58,18,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,34
/humaneval-x/python/gpt-4/problem_107.py,23.488,4,0,0,0.132,14.875,5912.19,328.455,397.458,python,20,52.881,34,16,47,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_108.py,39.17,5,0,0,0.182,18.812,10246.508,569.25,544.665,python,23,50.464,43,16,68,14,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4/problem_109.py,38.541,3,0,0,0.193,20.833,12085.528,671.418,580.105,python,31,47.714,50,18,65,15,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,33
/humaneval-x/python/gpt-4/problem_110.py,35.84,6,0,0,0.175,17.105,8980.263,498.904,525.0,python,16,53.88,50,19,55,13,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,32
/humaneval-x/python/gpt-4/problem_111.py,41.749,7,0,0,0.165,20.0,9903.151,550.175,495.158,python,29,48.289,40,14,63,14,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4/problem_112.py,46.815,3,0,0,0.139,15.167,6311.646,350.647,416.152,python,16,54.99,42,18,42,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4/problem_113.py,41.003,4,0,0,0.117,10.8,3780.0,210.0,350.0,python,14,56.647,36,20,34,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,32
/humaneval-x/python/gpt-4/problem_114.py,48.387,2,0,0,0.127,17.5,6659.658,369.981,380.552,python,13,57.363,35,12,48,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4/problem_115.py,40.981,3,1,0,0.057,10.45,1790.089,99.449,171.3,python,17,57.115,19,10,20,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4/problem_116.py,59.486,1,0,0,0.127,10.0,3807.962,211.553,380.796,python,7,63.361,30,15,52,10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/gpt-4/problem_117.py,48.224,5,0,0,0.083,9.533,2374.976,131.943,249.123,python,21,53.705,26,15,27,11,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_118.py,31.756,4,0,0,0.168,18.056,9123.978,506.888,505.328,python,17,53.691,50,18,52,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4/problem_119.py,18.966,5,0,0,0.132,21.818,8614.624,478.59,394.837,python,23,51.443,32,11,52,15,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4/problem_120.py,44.625,1,0,0,0.128,11.423,4380.877,243.382,383.511,python,13,57.474,33,13,53,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22
