Unnamed: 0,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume,lang,loc,maintainability_index,operands_sum,operands_uniq,operators_sum,operators_uniq,pylint,tiobe,tiobe_compiler,tiobe_complexity,tiobe_coverage,tiobe_duplication,tiobe_fanout,tiobe_functional,tiobe_security,tiobe_standard,halstead_vocabulary
/humaneval-x/python/gpt-4o/problem_10.py,76.19,2,0,0,0.065,13.357,2617.819,145.434,195.986,python,11,60.964,17,7,30,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_11.py,56.134,3,0,0,0.084,12.545,3178.008,176.556,253.319,python,8,63.066,23,11,33,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_12.py,63.535,1,1,0,0.042,9.429,1179.493,65.527,125.098,python,6,68.206,12,7,18,11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_13.py,62.928,2,0,0,0.04,14.0,1695.591,94.199,121.114,python,5,69.897,14,5,17,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/gpt-4o/problem_14.py,50.373,2,1,0,0.047,10.214,1448.155,80.453,141.777,python,4,71.532,13,7,21,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_15.py,66.045,2,0,0,0.035,6.429,668.571,37.143,104.0,python,3,75.2,10,7,16,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4o/problem_16.py,74.202,1,0,0,0.026,4.083,317.313,17.628,77.709,python,4,73.495,7,6,14,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4o/problem_17.py,67.048,2,1,0,0.071,10.5,2220.958,123.387,211.52,python,17,56.608,18,12,27,14,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4o/problem_18.py,44.062,5,0,0,0.104,25.0,7794.436,433.024,311.777,python,13,57.566,30,9,38,15,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4o/problem_19.py,54.128,2,0,0,0.15,9.625,4343.972,241.332,451.322,python,27,49.921,33,24,53,14,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,38
/humaneval-x/python/gpt-4o/problem_20.py,48.221,3,1,0,0.168,19.5,9843.059,546.837,504.772,python,18,53.287,45,15,60,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4o/problem_21.py,54.851,2,1,0,0.066,12.222,2429.884,134.994,198.809,python,8,63.937,20,9,26,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_22.py,54.054,3,1,0,0.041,10.833,1343.333,74.63,124.0,python,4,71.805,13,6,18,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4o/problem_23.py,61.039,1,0,0,0.016,3.75,174.401,9.689,46.507,python,3,77.782,5,4,9,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10
/humaneval-x/python/gpt-4o/problem_24.py,60.759,3,0,0,0.044,10.214,1362.97,75.721,133.438,python,5,69.468,13,7,19,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_25.py,60.38,3,1,0,0.071,16.333,3472.588,192.922,212.607,python,11,60.582,21,9,26,14,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_26.py,51.009,4,1,0,0.085,21.333,5448.791,302.711,255.412,python,12,59.065,24,9,31,16,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/gpt-4o/problem_27.py,66.505,1,0,0,0.017,5.833,290.669,16.148,49.829,python,3,77.572,5,3,10,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10
/humaneval-x/python/gpt-4o/problem_28.py,64.186,1,0,0,0.022,6.75,449.603,24.978,66.608,python,3,76.689,6,4,12,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4o/problem_29.py,58.038,3,1,0,0.045,12.833,1731.041,96.169,134.886,python,4,71.549,14,6,19,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4o/problem_30.py,74.525,3,0,0,0.019,7.0,401.516,22.306,57.359,python,3,76.875,7,4,9,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,12
/humaneval-x/python/gpt-4o/problem_31.py,60.514,2,0,0,0.066,12.667,2503.621,139.09,197.654,python,12,60.114,19,9,26,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_32.py,46.13,4,0,0,0.247,19.607,14512.37,806.243,740.157,python,23,49.666,61,28,73,18,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,46
/humaneval-x/python/gpt-4o/problem_33.py,63.263,5,0,0,0.112,16.0,5355.236,297.513,334.702,python,19,53.755,32,12,41,12,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4o/problem_34.py,69.942,1,0,0,0.014,2.5,105.0,5.833,42.0,python,3,78.092,5,4,9,4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8
/humaneval-x/python/gpt-4o/problem_35.py,75.622,1,0,0,0.01,2.667,82.349,4.575,30.881,python,3,79.027,4,3,7,4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7
/humaneval-x/python/gpt-4o/problem_36.py,55.307,4,0,0,0.059,11.0,1949.19,108.288,177.199,python,7,65.283,18,9,23,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_37.py,60.392,5,0,0,0.103,12.429,3855.704,214.206,310.229,python,15,56.225,29,14,37,12,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4o/problem_38.py,46.957,5,0,0,0.138,19.038,7871.119,437.284,413.433,python,7,62.572,33,13,53,15,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4o/problem_39.py,48.049,4,0,0,0.137,19.0,7831.397,435.078,412.179,python,23,51.446,38,15,46,15,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4o/problem_40.py,66.295,4,0,0,0.095,14.727,4197.043,233.169,284.984,python,16,56.007,27,11,36,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_41.py,79.461,1,0,0,0.014,8.75,360.579,20.032,41.209,python,3,78.149,5,2,8,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4o/problem_42.py,75.417,2,0,0,0.018,6.0,322.647,17.925,53.774,python,3,77.206,6,4,9,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,12
/humaneval-x/python/gpt-4o/problem_43.py,73.585,2,0,0,0.031,8.0,740.088,41.116,92.511,python,8,66.264,10,5,15,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4o/problem_44.py,44.774,4,0,0,0.11,19.615,6448.787,358.266,328.762,python,13,57.539,30,13,37,17,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4o/problem_45.py,67.284,1,0,0,0.013,5.0,190.196,10.566,38.039,python,3,78.393,5,3,7,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4o/problem_46.py,36.318,2,0,0,0.167,14.763,7389.002,410.5,500.503,python,21,51.987,51,19,51,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4o/problem_47.py,50.093,2,0,0,0.089,15.6,4174.028,231.89,267.566,python,15,57.079,26,10,34,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4o/problem_48.py,73.929,1,0,0,0.023,6.75,474.581,26.366,70.308,python,3,76.525,6,4,13,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4o/problem_49.py,38.517,3,0,0,0.081,19.5,4719.545,262.197,242.028,python,15,57.249,26,8,30,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_50.py,48.636,2,0,0,0.069,11.0,2270.828,126.157,206.439,python,3,73.115,20,10,27,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_51.py,74.468,3,0,0,0.028,7.333,614.253,34.125,83.762,python,4,72.998,11,6,11,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/gpt-4o/problem_52.py,68.182,2,0,0,0.031,6.429,591.429,32.857,92.0,python,3,75.573,10,7,13,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4o/problem_53.py,63.846,1,0,0,0.015,6.0,266.274,14.793,44.379,python,3,77.924,6,3,8,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4o/problem_54.py,83.512,1,0,0,0.028,7.2,612.793,34.044,85.11,python,3,75.944,9,5,14,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/gpt-4o/problem_55.py,28.418,4,0,0,0.082,13.5,3311.128,183.952,245.269,python,13,58.43,27,11,28,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4o/problem_56.py,61.386,4,0,0,0.058,12.222,2128.684,118.26,174.165,python,13,59.471,22,9,19,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4o/problem_57.py,56.41,3,0,0,0.086,20.571,5330.542,296.141,259.124,python,7,64.262,24,7,37,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4o/problem_58.py,72.491,1,0,0,0.027,5.4,429.661,23.87,79.567,python,3,76.149,9,5,14,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11
/humaneval-x/python/gpt-4o/problem_59.py,47.826,4,0,0,0.041,11.667,1446.667,80.37,124.0,python,9,63.988,14,6,17,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4o/problem_60.py,78.846,1,0,0,0.02,5.25,308.754,17.153,58.81,python,3,77.068,6,4,11,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11
/humaneval-x/python/gpt-4o/problem_61.py,62.293,4,0,0,0.058,12.222,2128.684,118.26,174.165,python,13,59.471,22,9,19,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4o/problem_62.py,78.973,2,0,0,0.034,7.5,761.844,42.325,101.579,python,4,72.546,10,6,16,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/gpt-4o/problem_63.py,31.308,3,1,0,0.17,26.25,13389.81,743.878,510.088,python,21,51.795,49,14,56,15,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4o/problem_64.py,53.029,5,0,0,0.297,20.769,18529.221,1029.401,892.148,python,25,48.174,90,26,80,12,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,38
/humaneval-x/python/gpt-4o/problem_65.py,66.853,1,0,0,0.073,15.75,3471.589,192.866,220.418,python,15,57.803,21,8,30,12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_66.py,52.483,3,0,0,0.117,11.429,4026.23,223.679,352.295,python,20,53.382,40,14,39,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4o/problem_67.py,52.667,1,0,0,0.137,10.5,4327.878,240.438,412.179,python,16,55.288,42,20,42,10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4o/problem_68.py,55.508,4,0,0,0.086,16.1,4133.802,229.656,256.758,python,20,54.21,23,10,33,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4o/problem_69.py,61.694,4,0,0,0.193,23.438,13585.335,754.741,579.641,python,22,50.831,50,16,67,15,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4o/problem_70.py,70.571,3,0,0,0.057,11.571,1990.286,110.571,172.0,python,9,63.127,18,7,25,9,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/gpt-4o/problem_71.py,68.307,4,1,0,0.11,20.15,6653.933,369.663,330.22,python,14,56.824,31,10,42,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_72.py,71.303,2,0,0,0.042,12.0,1501.173,83.399,125.098,python,10,63.232,12,6,18,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_73.py,71.444,3,0,0,0.064,17.286,3315.686,184.205,191.817,python,18,56.229,22,7,24,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_74.py,44.175,4,0,0,0.16,18.944,9088.294,504.905,479.734,python,19,52.795,31,9,80,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_75.py,31.784,7,0,0,0.236,23.8,16861.959,936.775,708.486,python,26,48.234,56,20,80,17,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,37
/humaneval-x/python/gpt-4o/problem_76.py,35.562,3,0,0,0.13,18.182,7107.568,394.865,390.916,python,24,51.339,40,11,49,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_77.py,80.87,1,0,0,0.038,7.333,837.618,46.534,114.221,python,7,67.022,11,6,19,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/gpt-4o/problem_78.py,45.899,3,0,0,0.115,12.857,4421.214,245.623,343.872,python,21,52.994,36,14,39,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4o/problem_79.py,58.209,1,0,0,0.046,5.6,778.253,43.236,138.974,python,9,64.045,16,10,18,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4o/problem_80.py,56.206,2,0,0,0.149,14.375,6419.038,356.613,446.542,python,21,52.334,46,16,49,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4o/problem_81.py,11.59,15,0,0,0.244,17.714,12956.887,719.827,731.437,python,35,44.245,62,21,83,12,100.0,85.3,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,33
/humaneval-x/python/gpt-4o/problem_82.py,40.881,1,0,0,0.114,12.536,4291.626,238.424,342.352,python,17,55.278,27,14,45,13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4o/problem_83.py,63.605,3,0,0,0.097,13.182,3821.316,212.295,289.893,python,30,50.134,29,11,37,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_84.py,60.879,2,0,0,0.042,5.778,732.11,40.673,126.711,python,10,63.193,13,9,18,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4o/problem_85.py,71.19,3,0,0,0.072,7.692,1670.238,92.791,217.131,python,5,67.987,20,13,28,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_86.py,73.096,2,0,0,0.069,9.0,1876.466,104.248,208.496,python,14,58.491,18,9,32,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/gpt-4o/problem_87.py,73.13,5,0,0,0.113,12.0,4051.164,225.065,337.597,python,15,55.968,30,15,41,12,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/gpt-4o/problem_88.py,66.885,3,0,0,0.17,20.5,10446.382,580.355,509.58,python,19,52.746,41,14,65,14,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4o/problem_89.py,39.885,4,0,0,0.133,15.708,6273.463,348.526,399.372,python,17,54.406,29,12,57,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/gpt-4o/problem_90.py,52.436,1,0,0,0.114,11.25,3854.259,214.125,342.601,python,16,55.85,30,12,48,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_91.py,67.093,3,1,0,0.057,6.75,1156.278,64.238,171.3,python,14,58.954,18,12,21,9,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_92.py,54.545,4,0,0,0.149,16.25,7262.682,403.482,446.934,python,13,56.605,40,16,52,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4o/problem_93.py,45.709,5,0,0,0.122,15.6,5715.973,317.554,366.409,python,27,50.151,24,10,57,13,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_94.py,31.629,3,0,0,0.578,22.667,39314.017,2184.112,1734.442,python,31,44.383,128,48,160,17,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,65
/humaneval-x/python/gpt-4o/problem_95.py,53.982,4,0,0,0.072,11.812,2559.007,142.167,216.636,python,18,55.725,21,8,32,9,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/gpt-4o/problem_96.py,37.918,3,0,0,0.176,19.111,10111.615,561.756,529.096,python,21,51.683,43,18,61,16,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,34
/humaneval-x/python/gpt-4o/problem_97.py,73.546,1,0,0,0.033,8.0,791.93,43.996,98.991,python,8,66.192,12,6,14,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/gpt-4o/problem_98.py,55.541,4,0,0,0.097,15.682,4570.109,253.895,291.427,python,19,54.311,23,11,39,15,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4o/problem_99.py,58.215,2,0,0,0.094,9.846,2767.836,153.769,281.108,python,15,56.929,32,13,32,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/gpt-4o/problem_100.py,74.614,4,0,0,0.082,19.25,4721.423,262.301,245.269,python,9,61.914,22,8,33,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4o/problem_101.py,85.626,1,0,0,0.016,4.0,190.196,10.566,47.549,python,4,74.989,4,3,11,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/gpt-4o/problem_102.py,64.165,2,0,0,0.08,10.0,2408.093,133.783,240.809,python,14,58.053,24,12,30,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/gpt-4o/problem_103.py,71.86,1,0,0,0.085,14.667,3739.908,207.773,254.994,python,16,56.748,24,9,35,11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_104.py,50.441,3,0,0,0.116,8.526,2956.873,164.271,346.794,python,13,57.511,27,19,43,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4o/problem_105.py,47.562,4,0,0,0.174,13.75,7194.754,399.709,523.255,python,28,48.857,55,26,44,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,39
/humaneval-x/python/gpt-4o/problem_106.py,51.136,3,0,0,0.136,27.045,11051.453,613.97,408.625,python,16,55.045,35,11,50,17,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,28
/humaneval-x/python/gpt-4o/problem_107.py,42.965,5,0,0,0.113,15.0,5076.475,282.026,338.432,python,16,55.349,30,13,42,13,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/gpt-4o/problem_108.py,49.572,4,0,0,0.205,23.438,14398.133,799.896,614.32,python,23,50.233,50,16,74,15,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,31
/humaneval-x/python/gpt-4o/problem_109.py,41.483,3,0,0,0.069,15.0,3111.788,172.877,207.453,python,15,57.718,20,8,28,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/gpt-4o/problem_110.py,48.473,6,0,0,0.071,11.917,2533.572,140.754,212.607,python,13,58.596,26,12,21,11,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_111.py,52.375,4,0,0,0.113,15.536,5283.054,293.503,340.059,python,20,53.355,29,14,41,15,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4o/problem_112.py,63.357,3,0,0,0.123,15.844,5849.616,324.979,369.207,python,13,57.321,39,16,37,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,29
/humaneval-x/python/gpt-4o/problem_113.py,67.638,4,0,0,0.067,7.8,1573.559,87.42,201.738,python,10,61.51,26,15,18,9,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/gpt-4o/problem_114.py,58.594,2,0,0,0.138,14.536,6007.657,333.759,413.303,python,15,55.757,37,14,52,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/gpt-4o/problem_115.py,76.394,2,1,0,0.045,8.333,1132.781,62.932,135.934,python,16,58.527,15,9,17,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/gpt-4o/problem_116.py,68.603,1,0,0,0.09,7.393,2006.523,111.473,271.414,python,8,63.125,23,14,37,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/gpt-4o/problem_117.py,34.052,4,0,0,0.176,14.727,7792.143,432.897,529.096,python,20,52.011,54,22,50,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,34
/humaneval-x/python/gpt-4o/problem_118.py,44.832,4,0,0,0.162,18.735,9101.272,505.626,485.782,python,17,53.811,49,17,50,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/gpt-4o/problem_119.py,39.426,11,0,0,0.256,24.05,18440.287,1024.46,766.748,python,52,40.889,74,20,78,13,100.0,85.759,100.0,5.063,100.0,100.0,100.0,100.0,100.0,100.0,33
