Unnamed: 0,comment_ratio,cyclomatic_complexity,fanout_external,fanout_internal,halstead_bugprop,halstead_difficulty,halstead_effort,halstead_timerequired,halstead_volume,lang,loc,maintainability_index,operands_sum,operands_uniq,operators_sum,operators_uniq,pylint,tiobe,tiobe_compiler,tiobe_complexity,tiobe_coverage,tiobe_duplication,tiobe_fanout,tiobe_functional,tiobe_security,tiobe_standard,halstead_vocabulary
/humaneval-x/python/chatgpt/problem_41.py,0.0,1,0,0,0.018,5.25,290.592,16.144,55.351,python,2,81.093,6,4,10,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11
/humaneval-x/python/chatgpt/problem_42.py,0.0,2,0,0,0.018,6.0,322.647,17.925,53.774,python,2,81.047,6,4,9,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,12
/humaneval-x/python/chatgpt/problem_43.py,0.0,3,1,0,0.066,11.0,2186.896,121.494,198.809,python,8,63.803,18,9,28,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/chatgpt/problem_44.py,0.0,2,0,0,0.064,16.667,3200.0,177.778,192.0,python,7,65.308,20,6,28,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_45.py,0.0,1,0,0,0.013,5.0,190.196,10.566,38.039,python,2,82.234,5,3,7,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/chatgpt/problem_46.py,0.0,2,0,0,0.13,23.636,9211.606,511.756,389.722,python,16,55.324,40,11,45,13,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/chatgpt/problem_47.py,0.0,2,0,0,0.078,17.062,3972.028,220.668,232.793,python,7,64.723,21,8,32,13,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_48.py,0.0,3,0,0,0.053,11.786,1867.531,103.752,158.457,python,4,71.059,15,7,23,11,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_49.py,0.0,1,0,0,0.026,5.0,394.346,21.908,78.869,python,3,76.175,10,6,12,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12
/humaneval-x/python/chatgpt/problem_50.py,28.296,2,0,0,0.14,24.0,10060.478,558.915,419.187,python,5,66.122,40,10,54,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/chatgpt/problem_51.py,0.0,3,1,0,0.036,9.0,984.536,54.696,109.393,python,9,64.504,12,6,16,9,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/chatgpt/problem_52.py,0.0,2,0,0,0.025,6.4,473.656,26.314,74.009,python,5,71.395,8,5,12,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/chatgpt/problem_53.py,0.0,1,0,0,0.015,6.0,266.274,14.793,44.379,python,2,81.765,6,3,8,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9
/humaneval-x/python/chatgpt/problem_54.py,0.0,1,0,0,0.022,6.0,398.631,22.146,66.439,python,2,80.538,8,4,12,6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10
/humaneval-x/python/chatgpt/problem_55.py,0.0,3,0,0,0.072,11.364,2445.722,135.873,215.224,python,10,61.448,25,11,24,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_56.py,0.0,4,0,0,0.136,13.75,5622.901,312.383,408.938,python,15,55.52,44,16,43,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/chatgpt/problem_57.py,16.986,4,0,0,0.183,20.125,11060.131,614.452,549.572,python,9,59.46,46,16,66,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/chatgpt/problem_58.py,0.0,1,0,0,0.036,7.0,751.189,41.733,107.313,python,3,75.239,12,6,17,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/chatgpt/problem_59.py,0.0,4,0,0,0.042,14.0,1750.287,97.238,125.02,python,8,65.079,14,5,18,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/chatgpt/problem_60.py,0.0,2,0,0,0.034,6.857,696.543,38.697,101.579,python,5,70.432,12,7,14,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/chatgpt/problem_61.py,11.633,4,0,0,0.136,13.75,5622.901,312.383,408.938,python,16,54.908,44,16,43,10,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/chatgpt/problem_62.py,0.0,2,0,0,0.05,9.625,1431.021,79.501,148.677,python,5,69.274,14,8,21,11,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_63.py,18.322,3,0,0,0.147,19.5,8622.988,479.055,442.205,python,16,54.805,42,14,51,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/chatgpt/problem_64.py,38.025,5,0,0,0.114,16.154,5530.3,307.239,342.352,python,14,56.579,30,13,42,14,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/chatgpt/problem_65.py,0.0,2,0,0,0.061,15.429,2818.196,156.566,182.661,python,8,64.195,18,7,25,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_66.py,0.0,3,0,0,0.033,7.333,725.936,40.33,98.991,python,6,68.649,11,6,15,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/chatgpt/problem_67.py,40.134,1,0,0,0.058,9.0,1555.894,86.439,172.877,python,10,62.383,18,10,22,10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/chatgpt/problem_68.py,0.0,3,0,0,0.07,13.722,2876.086,159.783,209.593,python,9,62.526,19,9,28,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/chatgpt/problem_69.py,0.0,6,0,0,0.081,22.0,5346.066,297.004,243.003,python,14,57.487,22,8,31,16,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/chatgpt/problem_70.py,0.0,3,0,0,0.053,9.714,1556.059,86.448,160.183,python,8,64.46,17,7,24,8,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/chatgpt/problem_71.py,43.119,4,0,0,0.107,20.0,6412.783,356.266,320.639,python,11,59.198,30,9,43,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_72.py,0.0,3,0,0,0.035,12.0,1248.0,69.333,104.0,python,5,70.226,8,4,18,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_73.py,0.0,6,0,0,0.197,26.5,15694.768,871.932,592.255,python,13,55.48,53,13,73,13,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/chatgpt/problem_74.py,0.0,4,0,0,0.065,16.5,3233.777,179.654,195.986,python,9,62.596,21,7,26,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_75.py,8.964,4,0,0,0.209,7.944,4986.478,277.027,627.669,python,15,54.217,52,36,61,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,47
/humaneval-x/python/chatgpt/problem_76.py,0.0,3,0,0,0.055,25.0,4092.907,227.384,163.716,python,12,60.552,20,4,23,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/chatgpt/problem_77.py,0.0,2,0,0,0.045,9.0,1224.0,68.0,136.0,python,7,66.357,14,7,20,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_78.py,0.0,3,0,0,0.04,9.167,1100.0,61.111,120.0,python,7,66.603,11,6,19,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_79.py,0.0,1,0,0,0.022,6.0,387.176,21.51,64.529,python,3,76.786,6,4,12,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12
/humaneval-x/python/chatgpt/problem_80.py,0.0,4,0,0,0.088,21.429,5643.675,313.538,263.372,python,9,61.697,25,7,37,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_81.py,0.0,15,0,0,0.204,18.906,11596.725,644.262,613.38,python,32,45.629,55,16,74,11,100.0,85.3,100.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/chatgpt/problem_82.py,0.0,2,0,0,0.062,10.8,2022.798,112.378,187.296,python,13,59.519,18,10,24,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/chatgpt/problem_83.py,0.0,4,0,0,0.076,16.625,3781.041,210.058,227.431,python,6,65.985,19,8,32,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/chatgpt/problem_84.py,49.653,2,0,0,0.047,7.0,980.0,54.444,140.0,python,9,63.888,14,8,21,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_85.py,0.0,3,0,0,0.056,12.75,2149.079,119.393,168.555,python,6,67.03,17,8,22,12,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/chatgpt/problem_86.py,0.0,2,0,0,0.057,8.0,1367.735,75.985,170.967,python,9,63.28,16,9,25,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_87.py,0.0,4,0,0,0.128,14.385,5540.045,307.78,385.137,python,11,58.641,34,13,50,11,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/chatgpt/problem_88.py,0.0,2,0,0,0.07,13.333,2811.083,156.171,210.831,python,9,62.643,20,9,28,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_89.py,0.0,6,0,0,0.121,14.208,5141.782,285.655,361.885,python,11,58.561,31,12,49,11,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/chatgpt/problem_90.py,0.0,2,0,0,0.046,9.375,1290.071,71.671,137.608,python,12,61.215,15,8,18,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_91.py,0.0,7,0,0,0.113,16.0,5404.223,300.235,337.764,python,15,55.698,40,10,41,8,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_92.py,0.0,7,0,0,0.063,18.9,3597.95,199.886,190.368,python,8,63.397,21,5,29,9,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,14
/humaneval-x/python/chatgpt/problem_93.py,0.0,6,0,0,0.102,11.364,3493.889,194.105,307.462,python,14,56.772,25,11,45,10,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_94.py,0.0,6,0,0,0.098,11.786,3448.063,191.559,292.563,python,17,55.084,30,14,33,11,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/chatgpt/problem_95.py,0.0,4,0,0,0.061,10.125,1862.35,103.464,183.936,python,8,63.905,18,8,27,9,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/chatgpt/problem_96.py,0.0,4,0,0,0.078,12.25,2879.019,159.946,235.022,python,6,65.885,21,12,29,14,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,26
/humaneval-x/python/chatgpt/problem_97.py,36.239,1,0,0,0.038,8.0,906.399,50.355,113.3,python,9,64.666,14,7,15,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15
/humaneval-x/python/chatgpt/problem_98.py,0.0,3,0,0,0.059,8.889,1585.893,88.105,178.413,python,9,63.016,16,9,26,10,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_99.py,0.0,2,0,0,0.036,9.6,1030.202,57.233,107.313,python,6,68.538,12,5,17,8,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/chatgpt/problem_100.py,0.0,4,0,0,0.063,17.643,3355.051,186.392,190.165,python,8,63.804,19,7,25,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,20
/humaneval-x/python/chatgpt/problem_101.py,0.0,7,0,0,0.089,26.812,7183.91,399.106,267.931,python,16,55.791,33,8,28,13,100.0,87.727,100.0,18.182,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_102.py,0.0,4,0,0,0.053,13.812,2184.08,121.338,158.123,python,6,67.09,17,8,19,13,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,21
/humaneval-x/python/chatgpt/problem_103.py,0.0,1,0,0,0.04,8.571,1016.026,56.446,118.536,python,6,68.37,12,7,17,10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/chatgpt/problem_104.py,0.0,4,0,0,0.069,10.364,2156.505,119.806,208.084,python,13,58.93,19,11,27,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/chatgpt/problem_105.py,15.197,13,0,0,0.268,18.0,14460.86,803.381,803.381,python,33,44.786,81,27,71,12,100.0,85.462,100.0,3.077,100.0,100.0,100.0,100.0,100.0,100.0,39
/humaneval-x/python/chatgpt/problem_106.py,0.0,5,0,0,0.105,19.091,6028.57,334.921,315.782,python,11,59.11,30,11,38,14,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,25
/humaneval-x/python/chatgpt/problem_107.py,0.0,5,0,0,0.086,17.333,4483.215,249.068,258.647,python,10,60.62,24,9,34,13,100.0,91.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,22
/humaneval-x/python/chatgpt/problem_108.py,0.0,4,0,0,0.055,6.545,1084.38,60.243,165.669,python,7,65.488,18,11,21,8,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_109.py,0.0,2,0,0,0.062,13.714,2563.321,142.407,186.909,python,12,60.284,16,7,28,12,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_110.py,0.0,6,0,0,0.069,11.917,2479.666,137.759,208.084,python,8,63.261,26,12,20,11,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,23
/humaneval-x/python/chatgpt/problem_111.py,44.255,6,0,0,0.108,15.615,5048.959,280.498,323.332,python,16,55.354,29,13,39,14,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/chatgpt/problem_112.py,0.0,3,0,0,0.051,14.083,2153.699,119.65,152.925,python,3,73.893,13,6,23,13,100.0,97.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,19
/humaneval-x/python/chatgpt/problem_113.py,0.0,4,0,0,0.088,9.333,2473.073,137.393,264.972,python,6,65.52,28,18,26,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,30
/humaneval-x/python/chatgpt/problem_114.py,0.0,2,0,0,0.053,12.214,1954.286,108.571,160.0,python,12,60.756,19,7,21,9,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,16
/humaneval-x/python/chatgpt/problem_115.py,0.0,2,1,0,0.04,8.125,982.539,54.585,120.928,python,7,66.714,13,8,16,10,100.0,99.328,100.0,95.522,100.0,100.0,100.0,100.0,100.0,100.0,18
/humaneval-x/python/chatgpt/problem_116.py,0.0,1,0,0,0.033,5.833,582.819,32.379,99.912,python,3,75.456,10,6,17,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
/humaneval-x/python/chatgpt/problem_117.py,0.0,6,0,0,0.101,12.923,3932.658,218.481,304.313,python,13,57.505,24,13,40,14,100.0,89.017,100.0,26.778,100.0,100.0,100.0,100.0,100.0,100.0,27
/humaneval-x/python/chatgpt/problem_118.py,0.0,4,0,0,0.096,15.5,4477.216,248.734,288.853,python,10,60.418,31,12,32,12,100.0,93.807,100.0,58.716,100.0,100.0,100.0,100.0,100.0,100.0,24
/humaneval-x/python/chatgpt/problem_119.py,0.0,8,0,0,0.064,15.0,2881.661,160.092,192.111,python,18,55.552,21,7,26,10,100.0,86.901,100.0,12.673,100.0,100.0,100.0,100.0,100.0,100.0,17
/humaneval-x/python/chatgpt/problem_120.py,0.0,1,0,0,0.023,7.875,553.678,30.76,70.308,python,3,76.525,7,4,12,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13
